@relation DLA

@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute d {sitting,sittingdown,standing,standingup,walking}

@data
28,58,55,22,0,-27,30,-35,-188,-204,-322,39,107,-101,-160,-91,-171,sitting
28,58,55,22,0,-18,31,-21,-16,-24,-23,28,108,-86,-149,-94,-169,sitting
28,58,55,22,0,-13,99,-94,-493,-516,-616,22,110,-99,-190,-80,-162,standing
28,58,55,22,0,-11,102,-92,-491,-514,-614,21,108,-101,-194,-86,-166,standing
46,62,75,28,6,10,110,-91,-18,102,-30,4,109,-82,-176,-99,-175,walking
46,62,75,28,6,-6,97,-85,4,73,-113,20,103,-85,-165,-104,-156,standing
31,71,83,28,4,2,67,-64,-21,6,-27,65,58,-104,-97,-122,-173,sitting
28,58,55,22,0,-19,29,-17,-17,-21,-22,-5,80,-93,-146,-93,-170,sitting
31,71,83,28,4,5,67,-61,-19,7,-25,73,66,-98,-93,-114,-175,sitting
31,71,83,28,4,-9,99,-104,-5,95,-122,14,119,-82,-153,-107,-122,sittingdown
28,58,55,22,0,-2,103,-101,5,85,-126,34,105,-85,-194,-86,-160,standing
28,58,55,22,0,-10,102,-95,19,77,-61,25,110,-99,-194,-84,-166,standing
31,71,83,28,4,-14,100,-115,-138,-111,-222,17,125,-89,-218,-81,-193,walking
46,62,75,28,6,-25,69,-78,-69,-60,-122,22,50,-95,-200,-102,-160,standingup
75,67,67,24,0,-14,94,-157,-6,91,-91,15,121,-107,-191,-80,-155,standing
46,62,75,28,6,-2,103,-90,14,84,-92,17,108,-105,-189,-86,-165,standing
46,62,75,28,6,-2,99,-70,6,68,-110,31,104,-83,-154,-101,-150,standing
31,71,83,28,4,6,71,-59,-17,9,-23,65,57,-105,-98,-124,-172,sitting
75,67,67,24,0,-9,96,-99,-10,-21,-21,-70,83,-103,-94,-138,-150,sitting
28,58,55,22,0,-28,17,-28,-256,-272,-335,38,107,-102,-159,-91,-166,sitting
46,62,75,28,6,-7,64,-49,-8,16,-36,2,93,-72,-162,-109,-171,sitting
31,71,83,28,4,-29,72,-116,-64,49,-147,75,27,-120,-219,-70,-158,walking
46,62,75,28,6,-11,110,-81,-6,105,-118,-118,171,80,-163,-99,-160,walking
46,62,75,28,6,1,90,-48,-21,22,-16,9,107,-88,-164,-94,-154,sitting
46,62,75,28,6,-6,160,-104,-27,136,-102,0,115,-85,-174,-91,-167,walking
28,58,55,22,0,-14,82,-87,-24,-40,-41,-486,-491,-593,-181,-88,-155,standingup
28,58,55,22,0,-8,75,-129,12,61,-76,23,111,-114,-196,-97,-148,sittingdown
46,62,75,28,6,-7,96,-86,3,72,-114,21,103,-84,-163,-104,-156,standing
28,58,55,22,0,-15,92,-115,-491,-514,-614,35,89,-117,-174,-90,-177,walking
31,71,83,28,4,2,66,-65,-25,-32,-25,75,67,-91,-86,-131,-167,sitting
31,71,83,28,4,-14,116,-126,-35,70,-25,1,137,-91,-210,-57,-193,walking
28,58,55,22,0,6,85,-160,38,15,-25,9,104,-124,-228,-89,-137,sittingdown
46,62,75,28,6,-5,73,-38,-4,20,-32,3,94,-72,-155,-109,-166,sitting
46,62,75,28,6,-12,94,-100,0,69,-124,15,103,-88,-161,-106,-158,standing
46,62,75,28,6,-1,93,-54,-21,21,-19,12,107,-89,-162,-95,-153,sitting
31,71,83,28,4,7,73,-58,-17,10,-22,65,58,-104,-98,-124,-173,sitting
46,62,75,28,6,-8,92,-103,-21,84,-118,62,44,-123,-179,-107,-161,walking
31,71,83,28,4,-8,96,-113,61,45,-122,26,123,-85,-163,-73,-161,standing
46,62,75,28,6,14,101,-96,-2,78,-57,18,105,-71,-183,-98,-153,sittingdown
28,58,55,22,0,-26,38,-25,-202,-221,-344,38,107,-102,-159,-93,-165,sitting
31,71,83,28,4,-3,145,-155,112,53,-135,4,148,-72,-234,-60,-171,walking
75,67,67,24,0,-9,95,-148,-5,89,-97,16,125,-104,-190,-79,-144,standing
46,62,75,28,6,-6,99,-90,19,56,-105,21,102,-85,-183,-84,-161,walking
31,71,83,28,4,-28,103,-165,-10,149,-128,17,119,-112,-238,-41,-153,walking
28,58,55,22,0,-29,25,-22,-263,-371,-452,27,109,-87,-151,-93,-169,sitting
31,71,83,28,4,4,70,-61,-23,-30,-24,63,56,-93,-92,-134,-170,sitting
28,58,55,22,0,-3,96,-94,8,73,-127,12,96,-83,-181,-86,-161,standingup
31,71,83,28,4,-3,65,-67,-25,-29,-26,62,55,-103,-94,-129,-165,sitting
28,58,55,22,0,3,101,-87,-4,87,-123,24,95,-47,-196,-88,-160,standing
28,58,55,22,0,0,102,-105,2,88,-112,29,108,-88,-166,-88,-153,standing
28,58,55,22,0,-8,100,-100,15,74,-72,27,111,-98,-193,-77,-157,standing
46,62,75,28,6,-11,94,-87,20,86,-112,30,97,-70,-179,-94,-156,standingup
46,62,75,28,6,-3,91,-52,-22,21,-19,13,108,-87,-162,-95,-150,sitting
46,62,75,28,6,-6,94,-89,6,73,-106,12,102,-90,-159,-105,-159,standing
46,62,75,28,6,-9,148,-78,-47,148,-103,7,112,-76,-167,-83,-168,walking
31,71,83,28,4,-4,94,-111,16,88,-121,10,121,-82,-165,-79,-148,standing
46,62,75,28,6,20,100,-107,15,63,-42,15,106,-71,-196,-89,-150,sittingdown
46,62,75,28,6,-1,92,-51,-21,21,-19,13,108,-89,-161,-97,-149,sitting
46,62,75,28,6,-4,76,-32,-1,23,-32,4,94,-70,-153,-109,-164,sitting
31,71,83,28,4,-2,98,-95,-365,-387,-523,6,121,-96,-139,-127,-110,sittingdown
46,62,75,28,6,-2,106,-96,6,84,-123,22,108,-97,-179,-90,-162,standing
46,62,75,28,6,3,107,-90,13,88,-54,9,109,-81,-173,-92,-168,walking
28,58,55,22,0,-1,102,-98,3,85,-124,30,106,-85,-194,-81,-160,standing
28,58,55,22,0,-3,101,-92,-383,-444,-551,-73,201,-71,-169,-71,-171,walking
46,62,75,28,6,-6,74,-34,-2,21,-33,5,96,-68,-151,-107,-163,sitting
75,67,67,24,0,-12,95,-97,-7,-9,-21,-61,87,-129,-95,-142,-145,sitting
46,62,75,28,6,-3,78,-31,-1,24,-30,4,95,-70,-152,-110,-164,sitting
31,71,83,28,4,-22,78,-148,-489,-512,-612,20,120,-50,-215,-67,-164,walking
28,58,55,22,0,-23,123,-136,-422,-437,-538,31,116,-136,-171,-90,-172,walking
46,62,75,28,6,-4,108,-95,3,92,-122,-6,97,-74,-172,-94,-156,standing
28,58,55,22,0,-31,76,-133,-475,-497,-599,33,211,-116,-154,-88,-162,walking
75,67,67,24,0,-14,93,-94,-20,-15,-22,-62,88,-132,-110,-112,-153,sitting
31,71,83,28,4,-3,93,-108,18,88,-118,20,124,-86,-163,-77,-149,standing
31,71,83,28,4,-15,96,-138,6,93,-101,21,123,-99,-198,-84,-140,standing
75,67,67,24,0,-16,90,-156,-8,89,-95,17,123,-104,-194,-78,-147,standing
31,71,83,28,4,-12,86,-93,-492,-516,-615,-3,141,-79,-125,-113,-107,sittingdown
31,71,83,28,4,3,107,-148,-1,93,-117,17,104,-119,-206,-93,-150,walking
28,58,55,22,0,-5,88,-121,-493,-516,-616,31,124,-128,-205,-83,-173,walking
46,62,75,28,6,-3,92,-107,12,10,-69,32,79,-79,-195,-93,-150,standingup
46,62,75,28,6,-2,89,-49,-22,21,-20,11,107,-92,-164,-95,-152,sitting
46,62,75,28,6,-13,117,-94,-21,99,-118,-24,218,-38,-150,-104,-161,walking
31,71,83,28,4,26,102,-94,-21,5,-20,70,64,-58,-108,-100,-177,standingup
46,62,75,28,6,-11,92,-94,-6,70,-125,11,101,-65,-149,-105,-156,standing
31,71,83,28,4,5,71,-60,-17,9,-23,70,63,-101,-95,-122,-170,sitting
31,71,83,28,4,29,108,-113,-26,-3,-26,79,71,-68,-95,-78,-138,standingup
28,58,55,22,0,-26,37,-29,-263,-251,-332,27,107,-88,-147,-94,-169,sitting
28,58,55,22,0,-11,96,-105,0,82,-102,23,110,-115,-187,-88,-147,sittingdown
31,71,83,28,4,-3,121,-110,47,80,-99,15,133,-92,-186,-77,-186,walking
31,71,83,28,4,-28,153,-118,-476,-499,-599,-324,178,83,-202,-67,-174,walking
31,71,83,28,4,-5,99,-150,-40,68,-59,-16,103,-57,-162,-50,-133,standingup
31,71,83,28,4,8,67,-59,-18,-28,-22,66,59,-80,-82,-145,-169,sitting
31,71,83,28,4,2,108,-146,-34,13,-28,-3,103,-62,-107,-53,-175,standingup
28,58,55,22,0,-8,101,-132,-492,-516,-615,18,200,-140,-158,-87,-158,walking
28,58,55,22,0,-17,87,-111,-464,-487,-587,16,125,-135,-184,-73,-166,walking
75,67,67,24,0,-15,96,-97,-10,-22,-21,-72,81,-104,-107,-113,-157,sitting
75,67,67,24,0,-16,99,-115,-6,93,-98,12,122,-99,-188,-88,-139,standingup
28,58,55,22,0,11,114,-110,-492,-516,-615,31,135,-127,-179,-84,-174,walking
28,58,55,22,0,-34,135,-146,-489,-511,-612,60,114,-129,-179,-86,-167,walking
28,58,55,22,0,-27,15,-39,-238,-252,-331,38,107,-101,-161,-91,-169,sitting
28,58,55,22,0,-31,24,-32,-280,-351,-358,29,110,-100,-153,-93,-161,sitting
28,58,55,22,0,-5,103,-98,9,85,-128,37,101,-89,-193,-92,-163,standing
31,71,83,28,4,8,70,-59,-23,-29,-22,72,64,-94,-89,-134,-169,sitting
28,58,55,22,0,-18,31,-22,-24,-26,-24,28,108,-86,-148,-94,-168,sitting
28,58,55,22,0,2,100,-120,-469,-492,-592,29,117,-140,-184,-83,-173,walking
28,58,55,22,0,6,89,-136,-105,-83,-221,9,91,-33,-269,-86,-148,standingup
31,71,83,28,4,-4,92,-130,-22,92,-124,49,189,-79,-224,-62,-156,walking
46,62,75,28,6,-1,93,-52,-21,23,-15,13,108,-89,-162,-95,-153,sitting
31,71,83,28,4,10,98,-136,11,94,-134,40,124,-76,-171,-70,-163,standing
31,71,83,28,4,1,65,-64,-19,8,-27,66,59,-104,-96,-123,-170,sitting
46,62,75,28,6,-21,73,-68,-57,-38,-105,33,80,-91,-176,-89,-160,standingup
46,62,75,28,6,9,121,-110,74,32,-172,-4,127,-71,-169,-80,-169,walking
31,71,83,28,4,5,112,-117,-33,101,-142,102,247,-108,-231,-44,-175,walking
46,62,75,28,6,-11,91,-115,1,7,-24,1,88,-87,-207,-94,-161,standingup
31,71,83,28,4,-15,85,-141,11,87,-132,11,118,-81,-148,-80,-184,standingup
28,58,55,22,0,-21,25,-18,-27,-24,-26,7,95,-80,-147,-94,-170,sitting
28,58,55,22,0,-11,102,-98,-492,-517,-617,16,100,-109,-190,-84,-165,standing
46,62,75,28,6,-9,97,-93,2,71,-121,20,103,-85,-163,-102,-159,standing
46,62,75,28,6,2,84,-74,1,59,-99,16,109,-93,-166,-98,-166,walking
46,62,75,28,6,-9,101,-98,9,87,-117,32,105,-87,-185,-94,-157,standing
46,62,75,28,6,-8,93,-93,-2,75,-121,10,103,-89,-168,-104,-165,standing
31,71,83,28,4,4,71,-61,-22,-26,-23,68,60,-99,-90,-126,-163,sitting
75,67,67,24,0,-17,92,-96,-18,-16,-22,-76,76,-97,-91,-128,-120,sitting
46,62,75,28,6,-2,97,-65,-15,19,-16,-13,104,-88,-143,-105,-149,sitting
28,58,55,22,0,-5,100,-114,-400,-423,-523,20,118,-132,-193,-86,-169,walking
31,71,83,28,4,9,79,-152,-3,96,-81,12,112,-62,-154,-95,-158,standingup
46,62,75,28,6,-10,92,-95,-4,71,-124,13,104,-85,-160,-98,-160,standing
31,71,83,28,4,-7,95,-110,64,41,-119,25,123,-85,-166,-72,-165,standing
46,62,75,28,6,-5,74,-37,-4,21,-32,2,94,-72,-155,-109,-166,sitting
28,58,55,22,0,-19,115,-95,-492,-516,-616,49,230,-67,-167,-91,-170,walking
46,62,75,28,6,2,94,-49,-19,24,-13,11,108,-91,-165,-96,-152,sitting
28,58,55,22,0,-3,100,-98,4,86,-121,29,105,-87,-194,-82,-161,standing
46,62,75,28,6,1,92,-49,-19,23,-14,10,108,-92,-165,-95,-153,sitting
46,62,75,28,6,-9,91,-96,-9,72,-127,9,99,-66,-155,-102,-162,standing
31,71,83,28,4,2,65,-64,-20,6,-26,66,59,-103,-96,-124,-170,sitting
46,62,75,28,6,-4,100,-101,6,19,-57,21,74,-84,-199,-94,-158,standingup
31,71,83,28,4,-10,92,-129,3,92,-126,18,120,-83,-180,-73,-156,standing
31,71,83,28,4,0,63,-62,-38,-25,-28,70,64,-110,-86,-143,-162,sitting
31,71,83,28,4,5,92,-119,-492,-514,-615,16,124,-92,-223,-83,-187,walking
46,62,75,28,6,-12,100,-105,3,86,-113,17,149,-89,-154,-105,-169,walking
28,58,55,22,0,-22,28,-25,-253,-296,-331,38,108,-102,-164,-90,-172,sitting
28,58,55,22,0,-32,24,-31,-278,-339,-372,29,110,-101,-156,-94,-162,sitting
46,62,75,28,6,-10,93,-89,-5,69,-121,14,100,-69,-158,-105,-152,standing
31,71,83,28,4,1,67,-64,-28,0,-26,87,80,-139,-97,-119,-186,sitting
31,71,83,28,4,-7,97,-100,-28,-16,-29,45,38,-83,-97,-123,-204,standingup
46,62,75,28,6,-12,94,-99,-1,77,-123,17,104,-91,-154,-102,-157,standing
28,58,55,22,0,-4,102,-92,-5,-17,-8,6,107,-84,-188,-85,-146,standingup
46,62,75,28,6,-5,74,-37,-4,22,-31,1,94,-73,-156,-109,-167,sitting
46,62,75,28,6,1,93,-50,-20,22,-16,11,107,-92,-165,-95,-152,sitting
46,62,75,28,6,-5,77,-26,2,23,-31,8,95,-66,-151,-108,-161,sitting
28,58,55,22,0,-8,79,-114,-489,-513,-613,22,119,-129,-188,-83,-152,walking
46,62,75,28,6,-7,89,-75,0,12,-23,32,88,-72,-188,-91,-161,standingup
46,62,75,28,6,-7,103,-86,3,82,-119,22,105,-87,-157,-98,-154,standing
31,71,83,28,4,7,74,-60,-21,-27,-21,61,54,-104,-96,-135,-158,sitting
31,71,83,28,4,-9,91,-111,13,87,-127,29,123,-80,-164,-73,-156,standing
28,58,55,22,0,-11,87,-114,-493,-516,-615,51,117,-137,-206,-76,-171,walking
28,58,55,22,0,5,84,-112,-493,-516,-616,67,123,-124,-170,-74,-188,walking
75,67,67,24,0,-12,95,-97,5,-29,-22,-59,93,-121,-100,-120,-159,sitting
28,58,55,22,0,-12,95,-100,8,-11,-19,35,75,-89,-176,-85,-145,sittingdown
28,58,55,22,0,-2,102,-93,4,87,-120,30,106,-87,-197,-89,-164,standing
31,71,83,28,4,-15,92,-134,7,89,-136,29,120,-82,-177,-74,-153,standing
75,67,67,24,0,-14,96,-98,-10,-7,-20,-63,87,-128,-97,-143,-147,sitting
28,58,55,22,0,-2,103,-97,8,87,-120,31,103,-85,-199,-92,-166,standing
28,58,55,22,0,-30,31,-27,-258,-255,-353,37,107,-102,-161,-93,-166,sitting
31,71,83,28,4,0,91,-149,-16,75,-56,-12,112,-62,-140,-41,-174,standingup
31,71,83,28,4,-15,92,-130,19,89,-132,48,120,-73,-180,-72,-151,standing
46,62,75,28,6,-12,110,-90,-11,84,-129,0,121,33,-170,-88,-160,walking
46,62,75,28,6,-4,100,-90,4,79,-124,23,108,-99,-187,-87,-163,standing
46,62,75,28,6,-5,97,-88,11,73,-95,13,102,-87,-159,-104,-158,standing
75,67,67,24,0,-10,93,-91,-6,-12,-21,-64,85,-128,-67,-198,-163,sitting
31,71,83,28,4,4,70,-62,-22,-26,-22,61,54,-103,-95,-129,-168,sitting
46,62,75,28,6,-8,102,-99,3,83,-123,20,107,-98,-177,-90,-159,standing
28,58,55,22,0,-3,100,-99,2,85,-126,26,99,-89,-191,-80,-159,standing
75,67,67,24,0,-12,93,-93,-11,-22,-21,-75,77,-96,-97,-122,-167,sitting
31,71,83,28,4,2,73,-61,-27,3,-23,85,78,-140,-99,-122,-191,sitting
31,71,83,28,4,-18,89,-125,10,90,-133,56,33,-118,-227,-66,-162,walking
28,58,55,22,0,-18,121,-105,-493,-516,-616,-27,247,-77,-168,-81,-164,walking
28,58,55,22,0,-8,100,-109,-9,87,-103,22,110,-122,-190,-90,-144,sittingdown
31,71,83,28,4,-4,124,-133,10,94,-122,25,172,-87,-215,-91,-171,walking
31,71,83,28,4,8,71,-59,-22,-28,-22,69,62,-95,-91,-134,-175,sitting
31,71,83,28,4,-15,95,-111,-2,89,-139,84,233,-117,-247,-67,-145,walking
28,58,55,22,0,-27,106,-127,-492,-515,-616,233,101,-226,-168,-66,-171,walking
28,58,55,22,0,-25,19,-25,-230,-214,-323,38,107,-102,-161,-91,-167,sitting
46,62,75,28,6,6,110,-92,14,77,-89,-10,112,-97,-177,-96,-170,walking
75,67,67,24,0,-5,74,-143,-1,71,-120,16,124,-121,-221,-78,-152,walking
75,67,67,24,0,-13,92,-149,-9,86,-96,16,121,-108,-196,-76,-156,standing
31,71,83,28,4,-24,111,-129,11,93,-142,79,225,409,-207,-68,-167,walking
46,62,75,28,6,-5,104,-93,4,87,-122,20,107,-96,-179,-91,-161,standing
46,62,75,28,6,-7,63,-58,-11,13,-39,-3,93,-74,-164,-107,-171,sitting
28,58,55,22,0,-2,103,-97,8,89,-121,37,109,-80,-190,-79,-155,standing
28,58,55,22,0,-19,26,-20,-31,-23,-28,4,92,-82,-146,-94,-169,sitting
46,62,75,28,6,31,120,-12,25,27,-26,20,102,-55,-144,-93,-153,sittingdown
28,58,55,22,0,4,102,-122,-487,-510,-611,39,171,-132,-144,-85,-164,walking
28,58,55,22,0,-4,83,-165,7,47,-24,7,106,-131,-220,-90,-144,sittingdown
46,62,75,28,6,-11,96,-95,9,94,-106,58,113,-89,-158,-107,-167,walking
31,71,83,28,4,-6,92,-118,-481,-504,-604,15,121,-87,-225,-87,-190,walking
31,71,83,28,4,4,70,-60,-22,-26,-22,62,55,-103,-96,-128,-167,sitting
75,67,67,24,0,-12,97,-99,-11,-20,-21,-69,84,-104,-121,-127,-131,sitting
31,71,83,28,4,-34,117,-158,-486,-508,-609,81,121,-151,-215,-73,-168,walking
31,71,83,28,4,-7,110,-115,24,80,18,14,126,-91,-212,-82,-193,walking
31,71,83,28,4,-27,138,-111,-7,107,-101,-114,328,-71,-204,-78,-162,walking
28,58,55,22,0,-2,103,-99,10,85,-126,35,103,-87,-191,-87,-159,standing
75,67,67,24,0,-12,100,-147,-104,114,-114,0,150,-113,-207,-64,-148,walking
28,58,55,22,0,-5,102,-98,9,88,-125,42,104,-83,-188,-86,-160,standing
28,58,55,22,0,-2,102,-97,4,85,-124,27,103,-86,-193,-84,-159,standing
46,62,75,28,6,3,95,-112,-24,79,-125,25,108,-101,-184,-101,-163,walking
46,62,75,28,6,8,125,-115,32,67,-99,0,121,-78,-153,-87,-162,walking
31,71,83,28,4,-26,138,-115,-454,-491,-591,-189,131,76,-209,-78,-166,walking
75,67,67,24,0,-10,92,-89,-4,-9,-20,-63,86,-130,-104,-121,-134,sitting
31,71,83,28,4,-8,99,-146,-272,-289,-390,-20,-1,-75,-197,-73,-131,sittingdown
75,67,67,24,0,-12,96,-97,-25,-20,-25,-76,77,-98,-105,-129,-133,sitting
28,58,55,22,0,-30,25,-32,-277,-358,-356,29,109,-101,-156,-94,-163,sitting
31,71,83,28,4,2,67,-63,-23,-31,-25,67,60,-89,-86,-128,-163,sitting
75,67,67,24,0,-8,94,-148,-7,89,-97,14,121,-109,-185,-81,-155,standing
75,67,67,24,0,-11,89,-116,-6,87,-85,8,121,-94,-191,-84,-145,standingup
46,62,75,28,6,-6,74,-36,-3,21,-31,2,95,-71,-154,-109,-166,sitting
46,62,75,28,6,-12,92,-68,-1,12,-22,34,92,-78,-180,-90,-158,standingup
28,58,55,22,0,-2,84,-173,24,14,-12,15,108,-122,-243,-105,-149,sittingdown
28,58,55,22,0,-9,103,-100,-493,-517,-617,9,92,-115,-183,-79,-165,standing
28,58,55,22,0,2,101,-88,-5,86,-124,22,92,-50,-200,-89,-161,standing
75,67,67,24,0,-3,79,-183,-16,25,-27,-21,107,-99,-244,-86,-142,sittingdown
28,58,55,22,0,-17,117,-105,-492,-516,-616,-56,226,-119,-178,-81,-169,walking
31,71,83,28,4,-33,84,-125,13,86,-134,35,26,-132,-227,-61,-160,walking
46,62,75,28,6,-7,70,-39,-6,19,-34,3,95,-71,-154,-107,-165,sitting
31,71,83,28,4,3,67,-63,-18,8,-27,65,58,-104,-96,-123,-168,sitting
28,58,55,22,0,-17,35,-16,-14,-20,-21,6,95,-80,-143,-94,-171,sitting
31,71,83,28,4,-10,89,-123,-491,-514,-614,31,125,-101,-198,-71,-164,walking
46,62,75,28,6,-2,106,-96,-13,28,-18,4,106,-67,-163,-92,-157,sittingdown
46,62,75,28,6,-1,95,-88,-9,63,-101,1,108,-86,-180,-95,-173,walking
46,62,75,28,6,-2,109,-91,8,94,-118,24,108,-96,-184,-89,-157,standing
75,67,67,24,0,-12,91,-157,-5,89,-93,15,122,-106,-210,-76,-162,standing
31,71,83,28,4,-8,95,-113,65,42,-120,22,124,-85,-172,-73,-157,standing
31,71,83,28,4,-6,91,-114,62,39,-128,25,123,-83,-163,-76,-162,standing
31,71,83,28,4,-14,94,-121,-493,-517,-616,93,95,-123,-190,-110,-118,sittingdown
31,71,83,28,4,-14,108,-116,-483,-506,-606,25,185,-72,-207,-76,-171,walking
28,58,55,22,0,-10,103,-117,3,-25,-12,19,108,-112,-195,-76,-114,sittingdown
46,62,75,28,6,-9,92,-76,9,12,-16,31,102,-84,-181,-92,-153,standingup
28,58,55,22,0,-11,141,-111,-435,-446,-549,61,188,-100,-121,-38,-157,walking
31,71,83,28,4,-8,101,-131,-12,93,-135,31,161,-71,-232,-81,-158,walking
46,62,75,28,6,-13,88,-101,33,71,-97,39,44,-55,-189,-104,-154,standingup
28,58,55,22,0,-24,20,-24,-229,-213,-321,37,107,-102,-162,-91,-167,sitting
31,71,83,28,4,6,69,-60,-15,10,-24,65,58,-104,-99,-126,-167,sitting
46,62,75,28,6,-7,73,-38,-5,20,-34,3,95,-70,-152,-107,-164,sitting
28,58,55,22,0,-11,83,-188,27,4,-14,11,105,-126,-242,-110,-138,sittingdown
31,71,83,28,4,-5,96,-111,16,90,-121,21,123,-87,-164,-73,-156,standing
28,58,55,22,0,-15,113,-106,-350,-335,-462,-14,250,-101,-163,-78,-166,walking
46,62,75,28,6,-6,102,-102,4,86,-123,24,108,-95,-186,-88,-159,standing
31,71,83,28,4,-7,95,-112,-485,-508,-608,11,121,-89,-229,-102,-189,walking
28,58,55,22,0,4,103,-99,1,85,-127,28,90,-68,-187,-78,-154,standing
28,58,55,22,0,-31,36,-33,-250,-240,-352,38,107,-102,-158,-94,-166,sitting
46,62,75,28,6,-7,70,-40,-5,19,-34,4,96,-71,-153,-106,-164,sitting
46,62,75,28,6,-8,63,-46,-9,17,-37,7,97,-78,-159,-107,-168,sitting
46,62,75,28,6,-6,96,-87,2,68,-116,25,104,-83,-157,-99,-152,standing
46,62,75,28,6,6,97,-50,-3,19,-17,4,102,-64,-145,-97,-159,sittingdown
46,62,75,28,6,12,133,-109,33,66,-123,-5,126,-72,-165,-78,-169,walking
28,58,55,22,0,1,102,-95,1,89,-121,41,97,-67,-200,-92,-159,standing
46,62,75,28,6,-3,94,-98,4,74,-109,12,112,-95,-178,-85,-172,walking
28,58,55,22,0,1,118,-160,-480,-510,-602,10,104,-64,-252,-106,-153,standingup
46,62,75,28,6,-18,114,-91,-22,95,-109,1,206,-60,-150,-110,-146,walking
46,62,75,28,6,-3,93,-57,-23,21,-20,11,108,-90,-163,-95,-152,sitting
28,58,55,22,0,-16,27,-18,-28,-22,-28,-7,78,-93,-145,-94,-170,sitting
28,58,55,22,0,-18,86,-123,-14,89,-117,38,149,-112,-169,-99,-170,walking
31,71,83,28,4,-13,106,-132,16,92,-122,6,119,-84,-153,-78,-177,standingup
46,62,75,28,6,-3,110,-86,12,92,-103,16,109,-99,-182,-86,-162,standing
28,58,55,22,0,-14,37,-18,-28,-27,-31,29,107,-80,-148,-92,-161,sitting
28,58,55,22,0,-18,90,-136,-183,-195,-296,-172,-101,-262,-179,-68,-154,standingup
46,62,75,28,6,-10,95,-89,15,88,-104,37,105,-70,-189,-99,-154,standingup
28,58,55,22,0,-11,85,-127,-13,83,-73,20,110,-112,-204,-100,-143,sittingdown
31,71,83,28,4,6,73,-58,-16,10,-22,67,59,-104,-97,-124,-173,sitting
28,58,55,22,0,-18,111,-121,-493,-516,-616,-16,231,-95,-171,-79,-167,walking
46,62,75,28,6,7,87,-108,-17,108,-138,-19,104,-74,-163,-56,-158,walking
31,71,83,28,4,3,66,-59,-37,-24,-27,76,69,-105,-80,-140,-157,sitting
46,62,75,28,6,-11,92,-93,-7,70,-123,14,101,-69,-158,-104,-154,standing
46,62,75,28,6,-2,109,-87,11,88,-115,16,103,-57,-140,-92,-155,sittingdown
46,62,75,28,6,-9,92,-96,-2,74,-122,11,103,-90,-167,-103,-164,standing
28,58,55,22,0,17,126,-138,13,-16,5,-9,110,-70,-233,-94,-130,standingup
28,58,55,22,0,-31,28,-32,-282,-358,-357,29,110,-100,-153,-93,-162,sitting
28,58,55,22,0,-2,100,-102,-441,-464,-565,23,130,-126,-172,-69,-178,walking
28,58,55,22,0,-7,98,-110,-1,84,-104,20,110,-116,-187,-88,-150,sittingdown
46,62,75,28,6,-15,108,-95,-23,79,-131,-48,173,-11,-161,-98,-153,walking
75,67,67,24,0,-9,95,-150,-8,90,-98,15,122,-109,-185,-77,-155,standing
46,62,75,28,6,-3,94,-53,-19,22,-17,14,108,-86,-160,-94,-149,sitting
31,71,83,28,4,-11,98,-126,0,91,-139,27,118,-82,-176,-77,-163,standing
31,71,83,28,4,-7,97,-128,19,91,-131,49,120,-71,-166,-69,-174,standing
28,58,55,22,0,-10,122,-93,-386,-464,-554,-47,164,-90,-183,-55,-163,walking
31,71,83,28,4,19,109,-131,-61,-63,-87,-12,92,-93,-215,-102,-152,standingup
28,58,55,22,0,-21,26,-20,-27,-23,-26,7,96,-79,-145,-94,-170,sitting
28,58,55,22,0,8,86,-175,5,45,-27,10,104,-130,-236,-88,-147,sittingdown
28,58,55,22,0,-4,101,-101,12,85,-127,3,103,-88,-189,-90,-162,standing
31,71,83,28,4,-34,64,-123,-303,-312,-402,-4,107,-86,-138,-117,-138,sittingdown
31,71,83,28,4,4,96,-168,-281,-295,-401,-12,115,-76,-215,-119,-163,sittingdown
28,58,55,22,0,-9,100,-97,9,83,-132,32,96,-89,-185,-78,-154,standing
28,58,55,22,0,-28,33,-29,-215,-238,-339,38,107,-102,-159,-94,-164,sitting
46,62,75,28,6,1,92,-51,-21,22,-19,11,108,-92,-163,-96,-153,sitting
46,62,75,28,6,-7,110,-120,-5,13,-24,21,93,-84,-196,-80,-155,standingup
75,67,67,24,0,-12,91,-155,-7,86,-95,15,121,-108,-192,-79,-154,standing
31,71,83,28,4,4,87,-102,-33,-10,-25,66,60,-47,-83,-168,-141,sitting
28,58,55,22,0,-3,103,-170,-489,-510,-613,17,92,-40,-314,-70,-123,standingup
75,67,67,24,0,-12,92,-156,-5,88,-92,15,122,-107,-209,-77,-162,standing
28,58,55,22,0,5,100,-134,-492,-516,-616,16,223,-102,-165,-74,-160,walking
46,62,75,28,6,-5,76,-22,3,24,-32,8,94,-67,-153,-108,-159,sitting
46,62,75,28,6,-7,120,-68,-7,119,-97,-197,170,5,-162,-89,-158,walking
